timestamp,bid,ask,volume
2026-06-28 12:44:36.635737+00:00,2352.69,2352.9,4
2026-06-28 12:44:37.135737+00:00,2352.52,2352.78,3
2026-06-28 12:44:37.635737+00:00,2352.55,2352.75,1
2026-06-28 12:44:38.135737+00:00,2352.27,2352.55,6
2026-06-28 12:44:38.635737+00:00,2352.13,2352.44,3
2026-06-28 12:44:39.135737+00:00,2352.18,2352.4,7
2026-06-28 12:44:39.635737+00:00,2352.1,2352.31,4
2026-06-28 12:44:40.135737+00:00,2352.08,2352.41,1
2026-06-28 12:44:40.635737+00:00,2352.19,2352.39,7
2026-06-28 12:44:41.135737+00:00,2352.1,2352.39,2
2026-06-28 12:44:41.635737+00:00,2352.03,2352.23,4
2026-06-28 12:44:42.135737+00:00,2351.96,2352.21,2
2026-06-28 12:44:42.635737+00:00,2351.85,2352.11,4
2026-06-28 12:44:43.135737+00:00,2351.76,2352.0,1
2026-06-28 12:44:43.635737+00:00,2351.89,2352.1,2
2026-06-28 12:44:44.135737+00:00,2351.93,2352.14,7
2026-06-28 12:44:44.635737+00:00,2351.76,2352.09,6
2026-06-28 12:44:45.135737+00:00,2351.84,2352.19,2
2026-06-28 12:44:45.635737+00:00,2351.87,2352.14,2
2026-06-28 12:44:46.135737+00:00,2351.95,2352.21,1
2026-06-28 12:44:46.635737+00:00,2351.88,2352.17,2
2026-06-28 12:44:47.135737+00:00,2351.93,2352.23,5
2026-06-28 12:44:47.635737+00:00,2351.9,2352.17,1
2026-06-28 12:44:48.135737+00:00,2351.84,2352.24,4
2026-06-28 12:44:48.635737+00:00,2352.02,2352.27,3
2026-06-28 12:44:49.135737+00:00,2352.02,2352.24,4
2026-06-28 12:44:49.635737+00:00,2351.98,2352.29,3
2026-06-28 12:44:50.135737+00:00,2352.0,2352.28,6
2026-06-28 12:44:50.635737+00:00,2351.97,2352.2,7
2026-06-28 12:44:51.135737+00:00,2352.06,2352.27,3
2026-06-28 12:44:51.635737+00:00,2351.89,2352.09,5
2026-06-28 12:44:52.135737+00:00,2352.01,2352.27,1
2026-06-28 12:44:52.635737+00:00,2352.02,2352.26,2
2026-06-28 12:44:53.135737+00:00,2351.98,2352.23,6
2026-06-28 12:44:53.635737+00:00,2352.04,2352.28,6
2026-06-28 12:44:54.135737+00:00,2352.1,2352.39,3
2026-06-28 12:44:54.635737+00:00,2352.0,2352.23,6
2026-06-28 12:44:55.135737+00:00,2352.08,2352.34,7
2026-06-28 12:44:55.635737+00:00,2352.02,2352.31,4
2026-06-28 12:44:56.135737+00:00,2352.04,2352.25,7
2026-06-28 12:44:56.635737+00:00,2352.11,2352.33,7
2026-06-28 12:44:57.135737+00:00,2351.94,2352.19,3
2026-06-28 12:44:57.635737+00:00,2351.81,2352.07,4
2026-06-28 12:44:58.135737+00:00,2351.78,2352.08,5
2026-06-28 12:44:58.635737+00:00,2351.82,2352.03,3
2026-06-28 12:44:59.135737+00:00,2351.94,2352.17,2
2026-06-28 12:44:59.635737+00:00,2352.02,2352.26,1
2026-06-28 12:45:00.135737+00:00,2352.07,2352.29,2
2026-06-28 12:45:00.635737+00:00,2352.08,2352.29,6
2026-06-28 12:45:01.135737+00:00,2352.17,2352.45,1
2026-06-28 12:45:01.635737+00:00,2352.29,2352.49,5
2026-06-28 12:45:02.135737+00:00,2352.23,2352.43,3
2026-06-28 12:45:02.635737+00:00,2352.24,2352.45,3
2026-06-28 12:45:03.135737+00:00,2352.12,2352.42,4
2026-06-28 12:45:03.635737+00:00,2352.16,2352.4,6
2026-06-28 12:45:04.135737+00:00,2352.18,2352.41,1
2026-06-28 12:45:04.635737+00:00,2352.28,2352.51,3
2026-06-28 12:45:05.135737+00:00,2352.3,2352.55,7
2026-06-28 12:45:05.635737+00:00,2352.3,2352.57,6
2026-06-28 12:45:06.135737+00:00,2352.27,2352.54,1
2026-06-28 12:45:06.635737+00:00,2352.17,2352.38,5
2026-06-28 12:45:07.135737+00:00,2352.14,2352.36,6
2026-06-28 12:45:07.635737+00:00,2352.14,2352.39,3
2026-06-28 12:45:08.135737+00:00,2352.13,2352.41,1
2026-06-28 12:45:08.635737+00:00,2352.12,2352.37,5
2026-06-28 12:45:09.135737+00:00,2352.15,2352.44,2
2026-06-28 12:45:09.635737+00:00,2352.19,2352.55,7
2026-06-28 12:45:10.135737+00:00,2352.27,2352.49,1
2026-06-28 12:45:10.635737+00:00,2352.2,2352.53,3
2026-06-28 12:45:11.135737+00:00,2352.19,2352.61,2
2026-06-28 12:45:11.635737+00:00,2352.26,2352.53,7
2026-06-28 12:45:12.135737+00:00,2352.26,2352.53,6
2026-06-28 12:45:12.635737+00:00,2352.13,2352.52,1
2026-06-28 12:45:13.135737+00:00,2352.37,2352.61,7
2026-06-28 12:45:13.635737+00:00,2352.25,2352.56,6
2026-06-28 12:45:14.135737+00:00,2352.37,2352.63,7
2026-06-28 12:45:14.635737+00:00,2352.31,2352.57,2
2026-06-28 12:45:15.135737+00:00,2352.29,2352.5,4
2026-06-28 12:45:15.635737+00:00,2352.32,2352.53,3
2026-06-28 12:45:16.135737+00:00,2352.32,2352.53,3
2026-06-28 12:45:16.635737+00:00,2352.24,2352.47,1
2026-06-28 12:45:17.135737+00:00,2352.19,2352.49,1
2026-06-28 12:45:17.635737+00:00,2352.25,2352.48,3
2026-06-28 12:45:18.135737+00:00,2352.28,2352.48,4
2026-06-28 12:45:18.635737+00:00,2352.19,2352.42,1
2026-06-28 12:45:19.135737+00:00,2352.25,2352.47,4
2026-06-28 12:45:19.635737+00:00,2352.35,2352.6,1
2026-06-28 12:45:20.135737+00:00,2352.24,2352.49,1
2026-06-28 12:45:20.635737+00:00,2352.25,2352.62,3
2026-06-28 12:45:21.135737+00:00,2352.34,2352.56,6
2026-06-28 12:45:21.635737+00:00,2352.35,2352.61,4
2026-06-28 12:45:22.135737+00:00,2352.32,2352.58,3
2026-06-28 12:45:22.635737+00:00,2352.35,2352.55,6
2026-06-28 12:45:23.135737+00:00,2352.25,2352.47,2
2026-06-28 12:45:23.635737+00:00,2352.11,2352.42,7
2026-06-28 12:45:24.135737+00:00,2352.16,2352.41,6
2026-06-28 12:45:24.635737+00:00,2351.95,2352.19,6
2026-06-28 12:45:25.135737+00:00,2351.8,2352.09,6
2026-06-28 12:45:25.635737+00:00,2351.85,2352.08,4
2026-06-28 12:45:26.135737+00:00,2351.96,2352.22,6
2026-06-28 12:45:26.635737+00:00,2351.94,2352.16,5
2026-06-28 12:45:27.135737+00:00,2351.88,2352.24,4
2026-06-28 12:45:27.635737+00:00,2352.08,2352.32,7
2026-06-28 12:45:28.135737+00:00,2352.05,2352.28,3
2026-06-28 12:45:28.635737+00:00,2352.25,2352.49,1
2026-06-28 12:45:29.135737+00:00,2352.22,2352.45,6
2026-06-28 12:45:29.635737+00:00,2352.17,2352.45,7
2026-06-28 12:45:30.135737+00:00,2352.25,2352.5,1
2026-06-28 12:45:30.635737+00:00,2352.16,2352.51,5
2026-06-28 12:45:31.135737+00:00,2352.27,2352.51,3
2026-06-28 12:45:31.635737+00:00,2352.23,2352.49,3
2026-06-28 12:45:32.135737+00:00,2352.32,2352.57,1
2026-06-28 12:45:32.635737+00:00,2352.37,2352.58,7
2026-06-28 12:45:33.135737+00:00,2352.34,2352.59,7
2026-06-28 12:45:33.635737+00:00,2352.33,2352.54,1
2026-06-28 12:45:34.135737+00:00,2352.21,2352.41,6
2026-06-28 12:45:34.635737+00:00,2352.17,2352.4,7
2026-06-28 12:45:35.135737+00:00,2352.13,2352.44,6
2026-06-28 12:45:35.635737+00:00,2352.17,2352.4,6
2026-06-28 12:45:36.135737+00:00,2352.13,2352.38,6
2026-06-28 12:45:36.635737+00:00,2352.05,2352.26,2
2026-06-28 12:45:37.135737+00:00,2352.02,2352.3,7
2026-06-28 12:45:37.635737+00:00,2352.07,2352.28,2
2026-06-28 12:45:38.135737+00:00,2351.98,2352.36,3
2026-06-28 12:45:38.635737+00:00,2352.05,2352.25,2
2026-06-28 12:45:39.135737+00:00,2352.08,2352.33,3
2026-06-28 12:45:39.635737+00:00,2352.25,2352.48,4
2026-06-28 12:45:40.135737+00:00,2352.09,2352.38,6
2026-06-28 12:45:40.635737+00:00,2352.1,2352.38,6
2026-06-28 12:45:41.135737+00:00,2352.2,2352.43,6
2026-06-28 12:45:41.635737+00:00,2352.19,2352.39,6
2026-06-28 12:45:42.135737+00:00,2352.08,2352.37,2
2026-06-28 12:45:42.635737+00:00,2352.31,2352.54,4
2026-06-28 12:45:43.135737+00:00,2352.41,2352.66,4
2026-06-28 12:45:43.635737+00:00,2352.3,2352.61,1
2026-06-28 12:45:44.135737+00:00,2352.37,2352.64,4
2026-06-28 12:45:44.635737+00:00,2352.44,2352.72,2
2026-06-28 12:45:45.135737+00:00,2352.35,2352.55,5
2026-06-28 12:45:45.635737+00:00,2352.18,2352.46,2
2026-06-28 12:45:46.135737+00:00,2352.31,2352.52,6
2026-06-28 12:45:46.635737+00:00,2352.33,2352.6,1
2026-06-28 12:45:47.135737+00:00,2352.19,2352.39,6
2026-06-28 12:45:47.635737+00:00,2351.99,2352.21,3
2026-06-28 12:45:48.135737+00:00,2351.96,2352.16,4
2026-06-28 12:45:48.635737+00:00,2352.08,2352.33,7
2026-06-28 12:45:49.135737+00:00,2351.99,2352.2,1
2026-06-28 12:45:49.635737+00:00,2352.02,2352.29,1
2026-06-28 12:45:50.135737+00:00,2351.96,2352.22,2
2026-06-28 12:45:50.635737+00:00,2351.96,2352.24,1
2026-06-28 12:45:51.135737+00:00,2352.03,2352.29,7
2026-06-28 12:45:51.635737+00:00,2352.01,2352.24,6
2026-06-28 12:45:52.135737+00:00,2351.94,2352.17,3
2026-06-28 12:45:52.635737+00:00,2351.88,2352.11,4
2026-06-28 12:45:53.135737+00:00,2352.02,2352.32,1
2026-06-28 12:45:53.635737+00:00,2351.98,2352.21,4
2026-06-28 12:45:54.135737+00:00,2351.85,2352.17,1
2026-06-28 12:45:54.635737+00:00,2351.85,2352.08,1
2026-06-28 12:45:55.135737+00:00,2351.88,2352.09,2
2026-06-28 12:45:55.635737+00:00,2351.9,2352.18,1
2026-06-28 12:45:56.135737+00:00,2351.75,2352.07,6
2026-06-28 12:45:56.635737+00:00,2351.86,2352.12,1
2026-06-28 12:45:57.135737+00:00,2351.77,2352.05,7
2026-06-28 12:45:57.635737+00:00,2351.82,2352.08,7
2026-06-28 12:45:58.135737+00:00,2351.77,2352.19,7
2026-06-28 12:45:58.635737+00:00,2351.83,2352.05,6
2026-06-28 12:45:59.135737+00:00,2351.9,2352.17,4
2026-06-28 12:45:59.635737+00:00,2351.78,2352.02,2
2026-06-28 12:46:00.135737+00:00,2351.7,2352.02,5
2026-06-28 12:46:00.635737+00:00,2351.76,2352.07,4
2026-06-28 12:46:01.135737+00:00,2351.71,2351.94,6
2026-06-28 12:46:01.635737+00:00,2351.48,2351.76,2
2026-06-28 12:46:02.135737+00:00,2351.52,2351.74,4
2026-06-28 12:46:02.635737+00:00,2351.52,2351.81,7
2026-06-28 12:46:03.135737+00:00,2351.44,2351.73,3
2026-06-28 12:46:03.635737+00:00,2351.5,2351.78,1
2026-06-28 12:46:04.135737+00:00,2351.4,2351.69,2
2026-06-28 12:46:04.635737+00:00,2351.51,2351.75,6
2026-06-28 12:46:05.135737+00:00,2351.41,2351.71,1
2026-06-28 12:46:05.635737+00:00,2351.4,2351.71,4
2026-06-28 12:46:06.135737+00:00,2351.45,2351.66,4
2026-06-28 12:46:06.635737+00:00,2351.44,2351.7,4
2026-06-28 12:46:07.135737+00:00,2351.46,2351.76,1
2026-06-28 12:46:07.635737+00:00,2351.45,2351.73,2
2026-06-28 12:46:08.135737+00:00,2351.33,2351.57,2
2026-06-28 12:46:08.635737+00:00,2351.34,2351.58,5
2026-06-28 12:46:09.135737+00:00,2351.33,2351.58,7
2026-06-28 12:46:09.635737+00:00,2351.39,2351.62,1
2026-06-28 12:46:10.135737+00:00,2351.44,2351.71,3
2026-06-28 12:46:10.635737+00:00,2351.45,2351.69,2
2026-06-28 12:46:11.135737+00:00,2351.47,2351.77,7
2026-06-28 12:46:11.635737+00:00,2351.37,2351.62,7
2026-06-28 12:46:12.135737+00:00,2351.38,2351.74,6
2026-06-28 12:46:12.635737+00:00,2351.38,2351.76,5
2026-06-28 12:46:13.135737+00:00,2351.39,2351.6,4
2026-06-28 12:46:13.635737+00:00,2351.35,2351.66,2
2026-06-28 12:46:14.135737+00:00,2351.42,2351.7,7
2026-06-28 12:46:14.635737+00:00,2351.47,2351.82,4
2026-06-28 12:46:15.135737+00:00,2351.28,2351.59,2
2026-06-28 12:46:15.635737+00:00,2351.3,2351.61,1
2026-06-28 12:46:16.135737+00:00,2351.26,2351.48,2
2026-06-28 12:46:16.635737+00:00,2351.17,2351.5,7
2026-06-28 12:46:17.135737+00:00,2351.29,2351.55,7
2026-06-28 12:46:17.635737+00:00,2351.29,2351.54,6
2026-06-28 12:46:18.135737+00:00,2351.24,2351.53,6
2026-06-28 12:46:18.635737+00:00,2351.12,2351.4,4
2026-06-28 12:46:19.135737+00:00,2351.22,2351.43,5
2026-06-28 12:46:19.635737+00:00,2351.03,2351.28,6
2026-06-28 12:46:20.135737+00:00,2351.03,2351.26,1
2026-06-28 12:46:20.635737+00:00,2351.1,2351.36,6
2026-06-28 12:46:21.135737+00:00,2351.02,2351.27,6
2026-06-28 12:46:21.635737+00:00,2351.14,2351.37,2
2026-06-28 12:46:22.135737+00:00,2351.26,2351.47,6
2026-06-28 12:46:22.635737+00:00,2351.13,2351.39,7
2026-06-28 12:46:23.135737+00:00,2351.24,2351.51,5
2026-06-28 12:46:23.635737+00:00,2351.21,2351.58,7
2026-06-28 12:46:24.135737+00:00,2351.23,2351.52,3
2026-06-28 12:46:24.635737+00:00,2351.07,2351.29,6
2026-06-28 12:46:25.135737+00:00,2350.92,2351.15,2
2026-06-28 12:46:25.635737+00:00,2350.93,2351.24,7
2026-06-28 12:46:26.135737+00:00,2350.95,2351.31,2
2026-06-28 12:46:26.635737+00:00,2351.07,2351.28,3
2026-06-28 12:46:27.135737+00:00,2351.1,2351.37,5
2026-06-28 12:46:27.635737+00:00,2351.16,2351.42,1
2026-06-28 12:46:28.135737+00:00,2351.22,2351.44,1
2026-06-28 12:46:28.635737+00:00,2351.19,2351.48,5
2026-06-28 12:46:29.135737+00:00,2351.27,2351.48,3
2026-06-28 12:46:29.635737+00:00,2351.27,2351.52,4
2026-06-28 12:46:30.135737+00:00,2351.06,2351.32,6
2026-06-28 12:46:30.635737+00:00,2351.01,2351.27,5
2026-06-28 12:46:31.135737+00:00,2351.01,2351.3,1
2026-06-28 12:46:31.635737+00:00,2351.03,2351.35,2
2026-06-28 12:46:32.135737+00:00,2351.02,2351.33,5
2026-06-28 12:46:32.635737+00:00,2351.17,2351.4,5
2026-06-28 12:46:33.135737+00:00,2351.09,2351.36,6
2026-06-28 12:46:33.635737+00:00,2351.02,2351.23,3
2026-06-28 12:46:34.135737+00:00,2351.02,2351.24,5
2026-06-28 12:46:34.635737+00:00,2351.14,2351.41,3
2026-06-28 12:46:35.135737+00:00,2351.19,2351.42,4
2026-06-28 12:46:35.635737+00:00,2351.08,2351.39,1
2026-06-28 12:46:36.135737+00:00,2351.09,2351.41,6
2026-06-28 12:46:36.635737+00:00,2351.02,2351.35,5
2026-06-28 12:46:37.135737+00:00,2350.83,2351.12,2
2026-06-28 12:46:37.635737+00:00,2350.83,2351.08,1
2026-06-28 12:46:38.135737+00:00,2350.93,2351.15,2
2026-06-28 12:46:38.635737+00:00,2351.01,2351.29,6
2026-06-28 12:46:39.135737+00:00,2350.99,2351.26,4
2026-06-28 12:46:39.635737+00:00,2350.98,2351.24,4
2026-06-28 12:46:40.135737+00:00,2351.04,2351.28,1
2026-06-28 12:46:40.635737+00:00,2350.99,2351.27,4
2026-06-28 12:46:41.135737+00:00,2350.99,2351.34,4
2026-06-28 12:46:41.635737+00:00,2350.95,2351.35,7
2026-06-28 12:46:42.135737+00:00,2351.03,2351.25,1
2026-06-28 12:46:42.635737+00:00,2351.15,2351.35,4
2026-06-28 12:46:43.135737+00:00,2350.99,2351.25,6
2026-06-28 12:46:43.635737+00:00,2350.98,2351.23,3
2026-06-28 12:46:44.135737+00:00,2351.14,2351.34,5
2026-06-28 12:46:44.635737+00:00,2351.1,2351.35,1
2026-06-28 12:46:45.135737+00:00,2350.95,2351.24,3
2026-06-28 12:46:45.635737+00:00,2350.98,2351.3,2
2026-06-28 12:46:46.135737+00:00,2350.87,2351.26,7
2026-06-28 12:46:46.635737+00:00,2350.91,2351.14,4
2026-06-28 12:46:47.135737+00:00,2350.8,2351.0,4
2026-06-28 12:46:47.635737+00:00,2350.84,2351.07,1
2026-06-28 12:46:48.135737+00:00,2350.87,2351.13,7
2026-06-28 12:46:48.635737+00:00,2350.77,2351.09,2
2026-06-28 12:46:49.135737+00:00,2350.82,2351.02,2
2026-06-28 12:46:49.635737+00:00,2350.73,2350.98,2
2026-06-28 12:46:50.135737+00:00,2350.78,2351.13,3
2026-06-28 12:46:50.635737+00:00,2350.89,2351.17,1
2026-06-28 12:46:51.135737+00:00,2350.83,2351.12,2
2026-06-28 12:46:51.635737+00:00,2350.83,2351.03,4
2026-06-28 12:46:52.135737+00:00,2350.64,2350.84,4
2026-06-28 12:46:52.635737+00:00,2350.74,2350.98,3
2026-06-28 12:46:53.135737+00:00,2350.82,2351.05,7
2026-06-28 12:46:53.635737+00:00,2350.91,2351.19,7
2026-06-28 12:46:54.135737+00:00,2350.96,2351.2,2
2026-06-28 12:46:54.635737+00:00,2350.81,2351.02,5
2026-06-28 12:46:55.135737+00:00,2350.79,2351.04,3
2026-06-28 12:46:55.635737+00:00,2350.79,2351.11,3
2026-06-28 12:46:56.135737+00:00,2351.07,2351.29,5
2026-06-28 12:46:56.635737+00:00,2350.95,2351.3,2
2026-06-28 12:46:57.135737+00:00,2350.97,2351.17,7
2026-06-28 12:46:57.635737+00:00,2350.99,2351.2,2
2026-06-28 12:46:58.135737+00:00,2351.14,2351.4,2
2026-06-28 12:46:58.635737+00:00,2351.13,2351.35,6
2026-06-28 12:46:59.135737+00:00,2351.11,2351.36,3
2026-06-28 12:46:59.635737+00:00,2351.02,2351.32,6
2026-06-28 12:47:00.135737+00:00,2351.21,2351.44,7
2026-06-28 12:47:00.635737+00:00,2351.22,2351.47,2
2026-06-28 12:47:01.135737+00:00,2351.21,2351.41,1
2026-06-28 12:47:01.635737+00:00,2351.01,2351.32,1
2026-06-28 12:47:02.135737+00:00,2351.02,2351.28,6
2026-06-28 12:47:02.635737+00:00,2350.95,2351.16,3
2026-06-28 12:47:03.135737+00:00,2350.78,2351.04,6
2026-06-28 12:47:03.635737+00:00,2350.95,2351.17,4
2026-06-28 12:47:04.135737+00:00,2350.84,2351.04,4
2026-06-28 12:47:04.635737+00:00,2350.79,2351.03,6
2026-06-28 12:47:05.135737+00:00,2350.67,2350.89,6
2026-06-28 12:47:05.635737+00:00,2350.65,2350.94,5
2026-06-28 12:47:06.135737+00:00,2350.56,2350.85,2
2026-06-28 12:47:06.635737+00:00,2350.41,2350.79,7
2026-06-28 12:47:07.135737+00:00,2350.5,2350.7,5
2026-06-28 12:47:07.635737+00:00,2350.52,2350.87,5
2026-06-28 12:47:08.135737+00:00,2350.49,2350.76,2
2026-06-28 12:47:08.635737+00:00,2350.43,2350.67,5
2026-06-28 12:47:09.135737+00:00,2350.41,2350.65,1
2026-06-28 12:47:09.635737+00:00,2350.33,2350.56,1
2026-06-28 12:47:10.135737+00:00,2350.31,2350.53,7
2026-06-28 12:47:10.635737+00:00,2350.32,2350.61,7
2026-06-28 12:47:11.135737+00:00,2350.24,2350.53,5
2026-06-28 12:47:11.635737+00:00,2350.37,2350.59,4
2026-06-28 12:47:12.135737+00:00,2350.32,2350.6,4
2026-06-28 12:47:12.635737+00:00,2350.4,2350.67,4
2026-06-28 12:47:13.135737+00:00,2350.45,2350.68,6
2026-06-28 12:47:13.635737+00:00,2350.39,2350.6,4
2026-06-28 12:47:14.135737+00:00,2350.29,2350.56,1
2026-06-28 12:47:14.635737+00:00,2350.22,2350.46,3
2026-06-28 12:47:15.135737+00:00,2350.31,2350.56,1
2026-06-28 12:47:15.635737+00:00,2350.3,2350.56,2
2026-06-28 12:47:16.135737+00:00,2350.37,2350.68,4
2026-06-28 12:47:16.635737+00:00,2350.49,2350.76,5
2026-06-28 12:47:17.135737+00:00,2350.52,2350.81,7
2026-06-28 12:47:17.635737+00:00,2350.69,2351.02,7
2026-06-28 12:47:18.135737+00:00,2350.69,2350.9,6
2026-06-28 12:47:18.635737+00:00,2350.86,2351.14,1
2026-06-28 12:47:19.135737+00:00,2350.81,2351.04,3
2026-06-28 12:47:19.635737+00:00,2350.73,2350.99,2
2026-06-28 12:47:20.135737+00:00,2350.67,2350.91,7
2026-06-28 12:47:20.635737+00:00,2350.67,2350.94,3
2026-06-28 12:47:21.135737+00:00,2350.55,2350.85,6
2026-06-28 12:47:21.635737+00:00,2350.55,2350.81,5
2026-06-28 12:47:22.135737+00:00,2350.52,2350.75,2
2026-06-28 12:47:22.635737+00:00,2350.51,2350.74,7
2026-06-28 12:47:23.135737+00:00,2350.4,2350.67,7
2026-06-28 12:47:23.635737+00:00,2350.4,2350.64,3
2026-06-28 12:47:24.135737+00:00,2350.47,2350.71,5
2026-06-28 12:47:24.635737+00:00,2350.5,2350.73,7
2026-06-28 12:47:25.135737+00:00,2350.46,2350.66,1
2026-06-28 12:47:25.635737+00:00,2350.5,2350.74,6
2026-06-28 12:47:26.135737+00:00,2350.43,2350.63,5
2026-06-28 12:47:26.635737+00:00,2350.3,2350.74,7
2026-06-28 12:47:27.135737+00:00,2350.37,2350.62,1
2026-06-28 12:47:27.635737+00:00,2350.28,2350.48,1
2026-06-28 12:47:28.135737+00:00,2350.23,2350.46,3
2026-06-28 12:47:28.635737+00:00,2350.23,2350.5,6
2026-06-28 12:47:29.135737+00:00,2350.32,2350.61,2
2026-06-28 12:47:29.635737+00:00,2350.36,2350.57,3
2026-06-28 12:47:30.135737+00:00,2350.39,2350.67,1
2026-06-28 12:47:30.635737+00:00,2350.22,2350.45,2
2026-06-28 12:47:31.135737+00:00,2350.08,2350.4,6
2026-06-28 12:47:31.635737+00:00,2350.13,2350.41,5
2026-06-28 12:47:32.135737+00:00,2350.25,2350.46,2
2026-06-28 12:47:32.635737+00:00,2350.34,2350.54,2
2026-06-28 12:47:33.135737+00:00,2350.08,2350.41,2
2026-06-28 12:47:33.635737+00:00,2350.03,2350.31,4
2026-06-28 12:47:34.135737+00:00,2350.01,2350.25,5
2026-06-28 12:47:34.635737+00:00,2350.04,2350.28,1
2026-06-28 12:47:35.135737+00:00,2350.01,2350.23,4
2026-06-28 12:47:35.635737+00:00,2350.06,2350.39,5
2026-06-28 12:47:36.135737+00:00,2349.9,2350.24,5
2026-06-28 12:47:36.635737+00:00,2349.99,2350.2,1
2026-06-28 12:47:37.135737+00:00,2349.9,2350.13,6
2026-06-28 12:47:37.635737+00:00,2349.92,2350.29,1
2026-06-28 12:47:38.135737+00:00,2349.92,2350.16,2
2026-06-28 12:47:38.635737+00:00,2349.8,2350.05,7
2026-06-28 12:47:39.135737+00:00,2349.82,2350.08,2
2026-06-28 12:47:39.635737+00:00,2349.77,2350.03,3
2026-06-28 12:47:40.135737+00:00,2349.88,2350.15,5
2026-06-28 12:47:40.635737+00:00,2349.93,2350.15,4
2026-06-28 12:47:41.135737+00:00,2349.84,2350.06,6
2026-06-28 12:47:41.635737+00:00,2349.82,2350.13,2
2026-06-28 12:47:42.135737+00:00,2349.84,2350.11,7
2026-06-28 12:47:42.635737+00:00,2349.83,2350.06,5
2026-06-28 12:47:43.135737+00:00,2349.88,2350.1,6
2026-06-28 12:47:43.635737+00:00,2349.98,2350.23,2
2026-06-28 12:47:44.135737+00:00,2350.05,2350.26,3
2026-06-28 12:47:44.635737+00:00,2349.91,2350.22,4
2026-06-28 12:47:45.135737+00:00,2349.85,2350.06,7
2026-06-28 12:47:45.635737+00:00,2349.78,2350.1,3
2026-06-28 12:47:46.135737+00:00,2349.75,2349.95,5
2026-06-28 12:47:46.635737+00:00,2349.67,2349.99,2
2026-06-28 12:47:47.135737+00:00,2349.6,2349.83,5
2026-06-28 12:47:47.635737+00:00,2349.67,2349.88,1
2026-06-28 12:47:48.135737+00:00,2349.61,2350.0,4
2026-06-28 12:47:48.635737+00:00,2349.82,2350.04,4
2026-06-28 12:47:49.135737+00:00,2349.93,2350.15,4
2026-06-28 12:47:49.635737+00:00,2350.02,2350.23,4
2026-06-28 12:47:50.135737+00:00,2350.03,2350.29,7
2026-06-28 12:47:50.635737+00:00,2349.94,2350.22,5
2026-06-28 12:47:51.135737+00:00,2349.96,2350.16,3
2026-06-28 12:47:51.635737+00:00,2349.91,2350.2,4
2026-06-28 12:47:52.135737+00:00,2349.98,2350.27,1
2026-06-28 12:47:52.635737+00:00,2350.13,2350.39,5
2026-06-28 12:47:53.135737+00:00,2349.95,2350.27,5
2026-06-28 12:47:53.635737+00:00,2349.92,2350.21,2
2026-06-28 12:47:54.135737+00:00,2349.96,2350.2,2
2026-06-28 12:47:54.635737+00:00,2349.97,2350.29,6
2026-06-28 12:47:55.135737+00:00,2350.1,2350.36,3
2026-06-28 12:47:55.635737+00:00,2350.03,2350.29,6
2026-06-28 12:47:56.135737+00:00,2349.92,2350.15,4
2026-06-28 12:47:56.635737+00:00,2349.95,2350.24,5
2026-06-28 12:47:57.135737+00:00,2349.93,2350.21,1
2026-06-28 12:47:57.635737+00:00,2350.0,2350.24,2
2026-06-28 12:47:58.135737+00:00,2349.93,2350.18,3
2026-06-28 12:47:58.635737+00:00,2349.88,2350.18,2
2026-06-28 12:47:59.135737+00:00,2349.82,2350.09,6
2026-06-28 12:47:59.635737+00:00,2349.81,2350.09,4
2026-06-28 12:48:00.135737+00:00,2350.01,2350.22,7
2026-06-28 12:48:00.635737+00:00,2349.82,2350.11,4
2026-06-28 12:48:01.135737+00:00,2350.01,2350.27,3
2026-06-28 12:48:01.635737+00:00,2349.88,2350.24,6
2026-06-28 12:48:02.135737+00:00,2349.86,2350.08,5
2026-06-28 12:48:02.635737+00:00,2349.81,2350.09,4
2026-06-28 12:48:03.135737+00:00,2349.85,2350.12,7
2026-06-28 12:48:03.635737+00:00,2349.91,2350.23,6
2026-06-28 12:48:04.135737+00:00,2349.95,2350.15,5
2026-06-28 12:48:04.635737+00:00,2349.99,2350.26,3
2026-06-28 12:48:05.135737+00:00,2350.14,2350.35,4
2026-06-28 12:48:05.635737+00:00,2350.07,2350.42,3
2026-06-28 12:48:06.135737+00:00,2350.11,2350.44,3
2026-06-28 12:48:06.635737+00:00,2350.08,2350.37,3
2026-06-28 12:48:07.135737+00:00,2350.01,2350.26,2
2026-06-28 12:48:07.635737+00:00,2350.02,2350.3,4
2026-06-28 12:48:08.135737+00:00,2349.96,2350.22,7
2026-06-28 12:48:08.635737+00:00,2350.0,2350.25,2
2026-06-28 12:48:09.135737+00:00,2349.88,2350.15,6
2026-06-28 12:48:09.635737+00:00,2349.89,2350.13,3
2026-06-28 12:48:10.135737+00:00,2349.84,2350.06,6
2026-06-28 12:48:10.635737+00:00,2349.9,2350.15,5
2026-06-28 12:48:11.135737+00:00,2349.93,2350.17,4
2026-06-28 12:48:11.635737+00:00,2350.01,2350.23,6
2026-06-28 12:48:12.135737+00:00,2349.86,2350.09,4
2026-06-28 12:48:12.635737+00:00,2349.94,2350.21,7
2026-06-28 12:48:13.135737+00:00,2350.01,2350.25,4
2026-06-28 12:48:13.635737+00:00,2349.9,2350.18,7
2026-06-28 12:48:14.135737+00:00,2349.95,2350.2,5
2026-06-28 12:48:14.635737+00:00,2349.93,2350.14,3
